temp,feelsLike,pressure,humidity,clouds,windSpeed,windDir,gustSpeed,result
28.0,33.4,1006.0,88.0,56.0,2.1,260.0,4.8,1
27.0,30.5,1004.0,88.0,80.0,5.7,300.0,5.7,1
26.6,27.5,1002.0,82.0,50.0,2.1,270.0,5.6,1
28.0,33.4,1002.0,88.0,99.0,4.1,110.0,7.6,1
28.0,32.6,1002.0,83.0,99.0,3.6,180.0,9.2,1
26.0,27.0,1004.0,88.0,100.0,4.1,200.0,6.8,1
27.0,30.5,1004.0,88.0,99.0,2.1,30.0,5.6,1
27.0,30.5,1004.0,88.0,98.0,1.5,230.0,6.0,1
27.0,30.5,1003.0,88.0,98.0,2.6,220.0,6.0,1
30.0,37.4,1002.0,79.0,86.0,4.6,300.0,4.6,1
32.0,40.4,1001.0,70.0,32.0,2.1,200.0,7.2,1
32.0,40.4,1002.0,70.0,53.0,1.5,180.0,6.8,1
29.8,36.8,1004.0,79.0,12.0,6.4,175.0,7.2,1
34.0,43.5,1001.0,63.0,91.0,4.1,220.0,8.0,1
31.0,38.8,1002.0,74.0,60.0,5.1,190.0,5.6,1
30.0,37.4,1003.0,79.0,82.0,5.1,190.0,6.0,1
25.2,26.1,1005.0,89.0,25.0,1.0,230.0,7.6,1
25.0,25.9,1008.0,88.0,88.0,6.7,250.0,8.4,1
25.0,26.0,1007.0,94.0,88.0,3.1,280.0,8.0,1
25.0,26.0,1006.0,94.0,98.0,3.1,280.0,7.2,1
26.0,27.0,1005.0,88.0,98.0,1.5,230.0,6.4,1
26.0,27.0,1005.0,88.0,98.0,1.5,240.0,6.0,1
29.0,35.4,1005.0,83.0,100.0,5.1,230.0,8.4,1
28.4,34.1,1003.0,85.0,83.0,3.06,208.0,3.06,1
28.0,32.6,1003.0,83.0,99.0,5.1,260.0,5.1,1
28.0,32.6,1004.0,83.0,97.0,5.1,280.0,7.2,1
26.0,27.0,1005.0,88.0,94.0,6.2,200.0,9.2,1
27.0,30.5,1006.0,88.0,95.0,5.1,160.0,8.4,1
27.0,30.5,1006.0,88.0,98.0,2.1,350.0,8.0,1
27.0,30.5,1005.0,88.0,100.0,1.5,120.0,8.8,1
29.0,35.4,1004.0,83.0,85.0,3.1,200.0,6.8,1
28.6,34.9,1006.0,86.0,25.0,2.1,230.0,5.6,1
27.0,30.5,1006.0,88.0,93.0,4.1,170.0,6.4,1
32.0,40.4,1003.0,70.0,100.0,5.1,190.0,9.6,1
30.0,38.5,1006.0,83.0,91.0,5.1,220.0,5.1,1
29.0,35.4,1006.0,83.0,99.0,1.0,0.0,5.6,1
29.0,35.4,1006.0,83.0,100.0,3.6,230.0,5.6,1
29.0,34.5,1005.0,79.0,100.0,3.1,240.0,4.4,1
28.0,32.6,1005.0,83.0,99.0,2.6,230.0,4.0,1
34.0,44.8,1003.0,66.0,0.0,5.1,170.0,8.8,1
30.0,36.0,1003.0,74.0,0.0,5.1,120.0,6.8,1
26.2,27.1,1004.0,84.0,37.0,1.5,140.0,5.6,1
27.0,30.5,1004.0,88.0,99.0,4.1,190.0,6.0,1
26.8,29.7,1006.0,85.0,25.0,1.0,140.0,5.6,1
27.0,30.5,1008.0,88.0,59.0,6.2,260.0,6.2,1
25.0,26.0,1008.0,94.0,99.0,5.1,280.0,5.2,1
26.0,27.0,1008.0,88.0,98.0,3.1,300.0,4.8,1
26.0,27.0,1007.0,88.0,97.0,3.1,250.0,6.8,1
26.0,27.0,1006.0,88.0,99.0,3.1,260.0,7.2,1
26.0,27.0,1006.0,88.0,98.0,5.1,260.0,5.1,1
25.0,26.0,1005.0,94.0,99.0,6.2,240.0,6.2,1
25.0,26.0,1005.0,94.0,97.0,5.1,240.0,5.2,1
28.0,32.6,1004.0,83.0,0.0,2.6,200.0,6.4,1
27.8,32.2,1005.0,84.0,12.0,1.0,210.0,7.2,1
28.0,32.6,1005.0,83.0,0.0,2.6,220.0,7.6,1
28.0,32.6,1005.0,83.0,85.0,3.1,220.0,7.2,1
28.0,32.6,1004.0,83.0,94.0,3.1,200.0,6.0,1
25.6,26.6,1006.0,93.0,50.0,1.0,180.0,6.8,1
29.0,34.5,1005.0,79.0,90.0,6.7,190.0,6.7,1
29.0,36.6,1006.0,88.0,46.0,5.7,210.0,5.7,1
29.0,35.4,1006.0,83.0,83.0,5.7,240.0,9.2,1
28.0,32.6,1007.0,83.0,85.0,5.1,340.0,8.4,1
27.0,30.0,1006.0,83.0,99.0,2.1,290.0,7.2,1
26.0,27.0,1005.0,88.0,98.0,4.1,260.0,6.8,1
26.0,27.0,1005.0,88.0,96.0,3.1,240.0,6.4,1
29.0,34.5,1008.0,79.0,89.0,2.6,270.0,5.6,1
28.0,32.6,1008.0,83.0,99.0,5.1,250.0,6.4,1
27.0,30.0,1009.0,83.0,98.0,5.1,250.0,6.8,1
25.6,26.6,1009.0,93.0,50.0,1.0,320.0,6.8,1
26.0,27.0,1009.0,88.0,99.0,3.1,260.0,6.4,1
34.0,43.5,1004.0,63.0,64.0,5.1,130.0,6.4,1
33.0,45.7,1004.0,75.0,0.0,5.1,140.0,7.2,1
30.0,38.5,1006.0,83.0,100.0,4.1,190.0,6.8,1
26.4,27.4,1008.0,87.0,12.0,1.5,290.0,7.2,1
25.0,25.9,1008.0,88.0,91.0,4.1,220.0,6.0,1
25.0,26.0,1008.0,94.0,80.0,2.6,290.0,6.0,1
26.0,27.1,1007.0,94.0,100.0,1.5,250.0,6.4,1
26.0,27.1,1007.0,94.0,83.0,3.1,240.0,5.2,1
36.0,47.6,1003.0,59.0,47.0,4.1,310.0,5.6,1
32.0,41.9,1004.0,74.0,0.0,4.6,160.0,4.6,1
29.8,37.6,1006.0,82.0,25.0,1.5,140.0,5.6,1
30.0,38.5,1007.0,83.0,59.0,5.1,330.0,6.4,1
26.0,27.0,1007.0,88.0,99.0,2.6,120.0,4.0,1
27.0,30.5,1007.0,88.0,99.0,2.6,180.0,5.2,1
27.0,30.5,1007.0,88.0,95.0,3.6,260.0,6.0,1
26.0,27.0,1007.0,88.0,95.0,4.1,220.0,6.4,1
25.0,25.9,1006.0,88.0,100.0,5.1,220.0,7.2,1
25.0,26.0,1007.0,94.0,99.0,6.2,270.0,6.8,1
29.6,37.3,1005.0,83.0,31.0,2.1,140.0,3.2,1
30.0,38.5,1006.0,83.0,55.0,4.1,180.0,4.1,1
29.0,34.5,1006.0,79.0,55.0,3.1,230.0,4.0,1
28.0,32.6,1006.0,83.0,54.0,2.1,170.0,4.4,1
32.5,39.6,1003.0,64.0,49.0,2.56,185.0,2.56,1
27.0,30.0,1007.0,83.0,80.0,2.1,240.0,6.0,1
25.9,27.1,1006.0,99.0,37.0,2.0,320.0,6.8,1
28.0,33.4,1006.0,88.0,53.0,4.6,280.0,4.6,1
26.0,27.0,1006.0,88.0,100.0,5.1,250.0,5.1,1
26.0,27.0,1005.0,88.0,97.0,4.1,260.0,4.1,1
26.0,27.0,1005.0,88.0,94.0,4.1,260.0,4.1,1
34.6,42.5,1005.0,57.0,25.0,1.0,320.0,7.6,1
30.0,38.5,1006.0,83.0,100.0,3.6,180.0,7.6,1
30.0,38.5,1006.0,83.0,54.0,3.1,180.0,7.2,1
31.0,40.5,1003.0,79.0,89.0,5.1,180.0,6.8,1
24.0,24.8,1005.0,88.0,100.0,5.1,330.0,6.0,1
24.8,25.8,1007.0,96.0,25.0,1.0,340.0,5.2,1
26.0,27.0,1007.0,88.0,100.0,1.0,0.0,5.2,1
26.0,27.1,1007.0,94.0,99.0,1.0,0.0,6.0,1
27.0,30.5,1007.0,88.0,99.0,1.0,0.0,6.8,1
32.4,41.6,1006.0,70.0,25.0,1.0,140.0,6.8,1
33.0,45.7,1004.0,75.0,97.0,5.1,140.0,7.6,1
32.0,43.9,1005.0,79.0,98.0,5.1,140.0,6.4,1
28.2,32.1,1006.0,77.0,25.0,1.0,180.0,4.4,1
31.0,38.8,1007.0,74.0,57.0,6.2,160.0,7.2,1
27.0,30.5,1013.0,88.0,95.0,1.5,290.0,4.8,1
28.0,33.4,1013.0,88.0,88.0,2.1,310.0,6.0,1
31.4,39.7,1012.0,73.0,50.0,2.1,340.0,6.4,1
27.0,30.0,1009.0,83.0,95.0,2.6,200.0,4.4,1
26.0,27.0,1009.0,88.0,95.0,5.1,100.0,5.1,1
24.8,25.9,1011.0,100.0,62.0,1.2,70.0,2.4,1
32.0,40.4,1007.0,70.0,0.0,3.6,140.0,5.6,1
27.0,30.0,1009.0,83.0,27.0,1.5,340.0,1.6,1
27.0,30.5,1009.0,88.0,90.0,1.5,320.0,1.6,1
29.0,36.6,1012.0,88.0,98.0,1.0,0.0,1.0,1
30.0,37.4,1010.0,79.0,95.0,2.1,10.0,2.2,1
29.0,35.4,1009.0,83.0,66.0,2.6,40.0,2.8,1
28.0,32.6,1009.0,83.0,82.0,2.6,330.0,2.8,1
28.0,32.6,1009.0,83.0,96.0,5.1,350.0,5.8,1
27.0,30.5,1010.0,88.0,89.0,2.1,280.0,2.2,1
33.3,36.6,974.0,49.0,100.0,5.6,250.0,12.4,1
33.0,36.3,974.0,50.0,86.0,6.4,254.0,10.4,1
33.0,36.6,975.0,51.0,88.0,5.6,254.0,10.8,1
31.9,34.9,976.0,53.0,86.0,4.8,246.0,8.0,1
25.9,26.6,977.0,80.0,99.0,3.6,236.0,6.8,1
25.9,26.7,977.0,82.0,100.0,3.2,236.0,7.2,1
25.2,26.0,977.0,86.0,100.0,3.2,236.0,6.8,1
24.4,25.3,976.0,91.0,100.0,2.4,228.0,6.0,1
30.0,32.8,975.0,60.0,99.0,4.4,254.0,9.6,1
31.1,33.9,975.0,55.0,94.0,5.2,248.0,8.8,1
30.4,33.2,976.0,58.0,99.0,5.2,242.0,8.8,1
29.6,32.1,976.0,60.0,98.0,4.8,236.0,7.6,1
35.2,37.9,975.0,41.0,99.0,3.2,272.0,8.4,1
30.0,33.2,973.0,62.0,100.0,4.4,254.0,9.2,1
30.7,33.5,973.0,57.0,95.0,4.4,242.0,9.6,1
30.7,33.5,975.0,57.0,100.0,4.0,228.0,8.8,1
29.6,32.5,976.0,62.0,100.0,4.4,230.0,8.8,1
25.6,26.4,977.0,82.0,100.0,2.8,224.0,7.6,1
25.2,26.1,975.0,88.0,100.0,1.2,186.0,5.6,1
25.6,26.6,977.0,90.0,100.0,2.4,250.0,8.4,1
25.2,26.0,976.0,86.0,100.0,4.4,238.0,8.8,1
25.9,26.4,977.0,71.0,64.0,5.2,236.0,10.0,1
26.7,28.9,976.0,77.0,56.0,3.6,228.0,7.2,1
26.3,27.1,976.0,80.0,91.0,3.6,232.0,6.8,1
34.1,37.0,973.0,45.0,100.0,6.0,246.0,13.2,1
35.2,36.7,974.0,37.0,100.0,4.4,258.0,10.4,1
33.7,35.4,973.0,42.0,100.0,4.8,250.0,10.8,1
32.6,35.8,973.0,51.0,96.0,4.0,260.0,10.4,1
30.0,33.4,975.0,63.0,100.0,4.4,232.0,9.6,1
33.0,36.6,972.0,51.0,91.0,4.4,242.0,11.2,1
32.2,35.5,973.0,53.0,97.0,4.4,234.0,10.8,1
31.9,35.7,974.0,56.0,97.0,4.0,230.0,9.6,1
31.9,36.0,972.0,57.0,57.0,4.0,270.0,9.6,1
32.6,36.0,973.0,52.0,81.0,4.8,240.0,10.0,1
31.9,35.7,974.0,56.0,83.0,4.4,238.0,10.0,1
30.7,34.0,972.0,59.0,95.0,5.6,244.0,13.2,1
24.1,24.8,972.0,87.0,100.0,5.2,238.0,9.6,1
24.4,25.2,974.0,89.0,100.0,4.0,248.0,6.8,1
24.4,25.3,975.0,91.0,100.0,4.0,244.0,6.4,1
24.4,25.3,975.0,91.0,100.0,4.8,246.0,8.0,1
25.2,26.1,975.0,89.0,100.0,5.6,244.0,8.4,1
26.7,29.6,976.0,86.0,100.0,6.4,244.0,8.8,1
26.3,27.2,973.0,86.0,97.0,5.6,242.0,10.8,1
25.2,26.1,974.0,89.0,100.0,6.0,240.0,10.4,1
23.3,24.1,976.0,93.0,100.0,5.6,242.0,10.8,1
25.2,26.0,974.0,86.0,98.0,4.8,230.0,9.6,1
29.6,33.2,972.0,66.0,96.0,5.6,238.0,11.2,1
31.1,34.8,972.0,59.0,98.0,5.6,244.0,10.4,1
30.4,33.4,974.0,59.0,100.0,4.8,238.0,9.2,1
28.1,31.3,975.0,73.0,99.0,5.6,230.0,10.4,1
24.4,25.1,974.0,85.0,100.0,4.0,238.0,9.2,1
28.9,31.8,974.0,66.0,97.0,6.8,240.0,13.2,1
27.0,29.7,975.0,80.0,96.0,6.0,238.0,11.6,1
26.7,29.2,976.0,82.0,88.0,6.0,232.0,11.2,1
25.2,26.0,976.0,86.0,100.0,5.6,236.0,10.4,1
25.6,26.5,976.0,88.0,100.0,4.8,238.0,9.6,1
25.6,26.6,977.0,90.0,100.0,5.6,242.0,11.2,1
25.9,26.8,977.0,88.0,99.0,6.0,246.0,11.6,1
28.1,32.2,977.0,79.0,98.0,6.0,246.0,11.2,1
25.6,26.4,975.0,82.0,96.0,3.6,246.0,7.6,1
29.6,33.4,976.0,67.0,91.0,4.8,252.0,11.6,1
32.2,36.3,973.0,56.0,82.0,6.0,246.0,10.8,1
27.0,29.5,974.0,77.0,100.0,4.8,238.0,9.2,1
25.2,26.0,974.0,86.0,100.0,3.6,236.0,8.0,1
24.8,25.6,975.0,87.0,100.0,3.2,230.0,7.2,1
24.1,24.9,976.0,91.0,100.0,2.8,234.0,7.2,1
24.1,24.9,976.0,91.0,100.0,2.4,238.0,8.0,1
32.2,35.8,973.0,54.0,66.0,6.4,252.0,13.2,1
28.5,31.5,974.0,69.0,100.0,5.2,234.0,10.0,1
25.2,26.0,975.0,84.0,100.0,5.2,234.0,9.6,1
30.7,33.8,974.0,58.0,88.0,5.2,248.0,11.6,1
30.0,33.2,974.0,62.0,100.0,4.8,242.0,11.2,1
28.9,31.5,975.0,64.0,100.0,4.4,240.0,11.6,1
28.1,30.7,975.0,69.0,100.0,4.4,234.0,9.6,1
29.6,33.2,976.0,66.0,93.0,4.4,232.0,10.0,1
30.0,33.9,974.0,65.0,100.0,3.6,232.0,8.8,1
29.6,33.9,973.0,69.0,97.0,2.8,266.0,8.4,1
28.1,31.6,974.0,75.0,99.0,4.0,232.0,11.2,1
27.0,29.9,975.0,82.0,97.0,4.0,230.0,10.0,1
27.0,29.9,975.0,82.0,97.0,3.6,228.0,9.2,1
25.6,26.6,975.0,90.0,98.0,3.6,232.0,8.0,1
24.8,25.8,976.0,94.0,97.0,3.6,234.0,7.6,1
24.8,25.8,976.0,94.0,97.0,2.8,220.0,7.6,1
32.6,36.3,974.0,53.0,73.0,5.6,248.0,11.6,1
26.3,27.1,977.0,80.0,55.0,4.8,238.0,9.2,1
25.6,26.4,977.0,84.0,94.0,4.4,242.0,8.8,1
25.2,26.0,976.0,86.0,97.0,4.4,244.0,8.4,1
24.1,25.0,976.0,94.0,100.0,4.0,244.0,8.0,1
31.5,34.4,972.0,54.0,91.0,4.4,246.0,10.0,1
30.4,33.2,973.0,58.0,92.0,4.4,240.0,10.0,1
29.6,32.6,974.0,63.0,92.0,4.8,234.0,9.6,1
27.4,30.1,975.0,75.0,95.0,4.8,238.0,9.2,1
26.7,28.9,976.0,78.0,87.0,4.8,236.0,8.8,1
25.9,26.7,976.0,84.0,90.0,4.8,236.0,8.8,1
25.2,26.1,975.0,88.0,91.0,4.8,238.0,8.4,1
31.5,35.1,973.0,57.0,100.0,5.6,254.0,11.6,1
30.0,32.8,971.0,60.0,95.0,6.0,246.0,12.0,1
29.3,32.2,973.0,64.0,99.0,6.0,242.0,10.0,1
27.8,30.3,975.0,70.0,100.0,6.0,236.0,10.8,1
24.4,25.2,976.0,89.0,100.0,5.6,238.0,10.4,1
23.7,24.6,976.0,94.0,100.0,4.8,236.0,10.0,1
24.1,24.9,976.0,91.0,100.0,4.8,238.0,10.0,1
23.7,24.6,975.0,94.0,100.0,4.8,240.0,9.2,1
23.7,24.6,974.0,94.0,100.0,4.8,242.0,9.2,1
23.7,24.6,974.0,94.0,100.0,4.8,244.0,9.2,1
23.7,24.6,973.0,94.0,100.0,4.8,242.0,9.2,1
23.7,24.6,973.0,94.0,100.0,5.2,246.0,9.6,1
24.1,24.9,974.0,89.0,99.0,5.2,246.0,10.0,1
24.1,24.9,975.0,89.0,85.0,4.8,246.0,10.0,1
24.1,24.9,976.0,89.0,80.0,5.2,246.0,10.4,1
27.0,29.6,978.0,78.0,99.0,4.4,254.0,13.2,1
28.5,31.7,977.0,70.0,99.0,4.4,250.0,9.2,1
32.2,35.2,974.0,52.0,81.0,3.2,254.0,6.4,1
31.1,35.3,975.0,61.0,75.0,2.4,276.0,6.0,1
30.7,34.9,976.0,63.0,60.0,2.8,270.0,6.4,1
30.4,34.3,977.0,63.0,62.0,2.8,250.0,5.6,1
30.0,33.4,978.0,63.0,81.0,2.4,230.0,5.6,1
29.6,32.5,979.0,62.0,92.0,2.0,224.0,6.0,1
27.0,29.0,980.0,72.0,96.0,2.4,228.0,6.0,1
26.3,27.0,980.0,78.0,99.0,2.4,232.0,4.8,1
25.9,26.7,980.0,82.0,94.0,1.6,228.0,4.4,1
25.9,26.7,979.0,82.0,97.0,1.2,246.0,4.4,1
30.7,34.0,975.0,59.0,80.0,2.8,260.0,8.4,1
25.9,26.6,978.0,80.0,52.0,2.4,242.0,4.8,1
25.6,26.4,978.0,82.0,66.0,2.0,246.0,4.4,1
28.9,31.5,976.0,64.0,62.0,4.0,244.0,6.8,1
29.3,32.2,976.0,64.0,56.0,4.4,240.0,7.6,1
28.9,32.0,977.0,67.0,68.0,4.0,232.0,7.2,1
27.0,29.5,978.0,77.0,83.0,4.0,238.0,6.4,1
24.8,25.6,978.0,87.0,100.0,1.6,248.0,3.6,1
24.8,25.7,977.0,89.0,100.0,1.6,246.0,3.2,1
24.8,25.7,976.0,89.0,100.0,2.0,272.0,4.4,1
25.2,26.1,977.0,88.0,100.0,2.0,274.0,3.2,1
33.0,38.5,976.0,57.0,99.0,1.6,286.0,5.6,1
30.0,34.1,976.0,66.0,99.0,1.2,220.0,6.8,1
29.6,34.3,976.0,71.0,94.0,2.4,230.0,7.6,1
30.7,33.1,976.0,55.0,97.0,2.8,216.0,5.6,1
30.0,33.2,977.0,62.0,100.0,2.0,216.0,6.4,1
25.2,26.1,979.0,89.0,100.0,2.0,222.0,4.0,1
25.2,26.1,979.0,89.0,100.0,1.6,222.0,4.0,1
24.8,25.7,978.0,89.0,100.0,2.0,244.0,4.0,1
24.1,25.0,977.0,94.0,100.0,2.4,242.0,4.0,1
24.1,25.0,977.0,94.0,100.0,2.0,252.0,3.6,1
23.7,24.6,977.0,96.0,100.0,0.8,260.0,3.6,1
25.2,26.1,976.0,89.0,100.0,1.2,178.0,2.0,1
25.9,26.8,977.0,88.0,100.0,1.2,172.0,2.4,1
25.6,26.6,977.0,90.0,100.0,1.2,158.0,2.8,1
28.9,32.3,976.0,69.0,100.0,1.2,230.0,4.4,1
28.9,32.0,977.0,67.0,98.0,1.2,220.0,4.0,1
28.1,31.1,978.0,72.0,99.0,1.2,220.0,4.4,1
26.3,27.2,978.0,84.0,100.0,0.8,204.0,5.6,1
25.9,26.8,979.0,86.0,100.0,0.8,178.0,4.0,1
24.4,25.3,979.0,91.0,100.0,0.8,164.0,4.8,1
24.1,25.0,978.0,94.0,100.0,0.8,150.0,3.2,1
24.1,24.9,978.0,89.0,100.0,0.8,122.0,2.4,1
23.7,24.6,977.0,94.0,100.0,0.4,100.0,2.0,1
23.7,24.6,977.0,94.0,100.0,0.0,40.0,1.6,1
27.8,30.9,978.0,75.0,99.0,1.6,210.0,4.8,1
25.9,26.8,978.0,88.0,98.0,1.2,176.0,3.6,1
25.9,26.8,979.0,88.0,97.0,1.2,162.0,3.2,1
25.2,26.2,979.0,92.0,94.0,0.8,158.0,2.4,1
24.8,25.7,979.0,91.0,98.0,0.8,190.0,1.2,1
24.8,25.7,978.0,89.0,100.0,0.8,232.0,4.8,1
24.4,25.3,978.0,91.0,99.0,0.8,252.0,3.6,1
24.4,25.2,977.0,89.0,97.0,0.8,240.0,4.4,1
24.8,25.7,977.0,89.0,96.0,0.4,148.0,4.8,1
24.8,25.7,978.0,89.0,99.0,0.4,110.0,2.8,1
30.0,34.6,976.0,68.0,44.0,1.6,238.0,3.6,1
29.3,33.8,977.0,72.0,35.0,2.4,238.0,4.0,1
28.7,30.7,967.0,61.0,100.0,3.26,84.0,5.9,1
27.6,29.6,967.0,67.0,100.0,4.75,96.0,7.5,1
26.4,27.0,968.0,72.0,100.0,4.82,103.0,8.0,1
25.7,26.3,969.0,74.0,100.0,5.07,104.0,8.9,1
25.1,25.7,992.0,75.0,25.0,5.65,270.0,9.0,1
25.4,26.0,992.0,75.0,25.0,4.86,272.0,8.0,1
35.7,37.3,988.0,36.0,25.0,4.86,262.0,5.0,1
28.0,29.7,992.0,63.0,25.0,8.05,260.0,12.0,1
26.6,27.2,993.0,72.0,30.0,3.96,253.0,8.0,1
28.6,30.8,993.0,63.0,62.0,4.05,267.0,6.0,1
28.1,30.2,993.0,65.0,84.0,4.21,250.0,6.0,1
27.6,29.6,992.0,67.0,92.0,4.68,250.0,7.0,1
27.2,29.1,992.0,70.0,80.0,4.6,247.0,7.0,1
26.7,28.5,992.0,72.0,25.0,4.77,259.0,8.0,1
26.2,26.9,992.0,75.0,25.0,4.29,264.0,7.0,1
26.1,26.8,993.0,75.0,25.0,4.43,263.0,7.0,1
33.9,36.1,989.0,43.0,86.0,1.43,11.0,2.0,1
34.1,36.2,989.0,42.0,61.0,2.32,268.0,3.0,1
31.6,34.2,990.0,52.0,44.0,5.79,269.0,6.0,1
30.0,32.6,991.0,59.0,72.0,5.61,261.0,8.0,1
29.0,31.9,992.0,65.0,70.0,7.79,265.0,10.0,1
27.1,29.4,994.0,75.0,99.0,6.86,294.0,10.0,1
25.8,26.5,992.0,79.0,29.0,3.15,262.0,5.0,1
35.2,37.6,989.0,40.0,93.0,2.12,319.0,2.12,1
34.2,36.7,989.0,43.0,100.0,3.01,331.0,3.01,1
30.3,32.8,989.0,57.0,71.0,5.06,289.0,6.0,1
29.6,32.5,990.0,62.0,76.0,6.47,267.0,8.0,1
26.7,29.0,992.0,78.0,91.0,6.25,255.0,8.0,1
25.8,26.6,993.0,84.0,92.0,5.46,258.0,6.0,1
25.6,26.3,994.0,81.0,91.0,4.11,250.0,5.0,1
26.0,26.7,994.0,78.0,100.0,4.79,207.0,6.0,1
28.5,31.1,992.0,67.0,100.0,3.53,210.0,4.0,1
27.4,29.7,991.0,72.0,99.0,3.27,195.0,4.0,1
26.4,27.1,991.0,76.0,100.0,3.48,184.0,4.0,1
25.7,26.5,991.0,80.0,100.0,3.02,204.0,4.0,1
26.3,27.0,992.0,77.0,100.0,3.44,249.0,6.0,1
26.7,28.9,992.0,76.0,100.0,4.49,267.0,7.0,1
31.5,34.2,988.0,53.0,100.0,4.5,265.0,7.0,1
26.3,27.0,993.0,76.0,99.0,7.0,216.0,11.0,1
26.3,27.0,994.0,75.0,100.0,3.76,221.0,8.0,1
26.3,26.9,993.0,75.0,79.0,4.86,251.0,8.0,1
26.1,26.7,992.0,74.0,57.0,4.16,270.0,7.0,1
31.3,32.0,991.0,44.0,25.0,7.98,252.0,11.0,1
30.1,30.8,991.0,47.0,25.0,8.02,264.0,12.0,1
25.7,26.2,991.0,71.0,25.0,6.84,266.0,11.0,1
36.1,37.9,986.0,36.0,66.0,3.7,258.0,4.0,1
35.5,37.2,987.0,37.0,66.0,4.61,263.0,5.0,1
29.6,31.8,991.0,58.0,18.0,3.73,256.0,7.0,1
28.2,30.6,991.0,66.0,67.0,3.48,233.0,6.0,1
28.0,30.3,990.0,67.0,19.0,4.4,250.0,7.0,1
34.8,35.3,987.0,34.0,25.0,5.35,242.0,8.0,1
36.3,37.4,988.0,33.0,36.0,4.5,298.0,4.5,1
35.3,36.4,988.0,35.0,36.0,5.81,272.0,5.81,1
35.2,37.0,987.0,38.0,90.0,1.73,324.0,1.73,1
35.1,36.7,987.0,38.0,82.0,0.86,264.0,1.0,1
27.4,29.8,990.0,72.0,96.0,5.57,314.0,8.0,1
26.3,27.0,991.0,79.0,82.0,4.6,304.0,6.0,1
25.0,25.9,991.0,89.0,88.0,5.72,280.0,9.0,1
25.3,26.1,992.0,85.0,100.0,6.68,274.0,7.0,1
25.7,26.5,993.0,80.0,100.0,3.93,297.0,6.0,1
26.1,26.8,993.0,77.0,100.0,1.58,211.0,2.0,1
26.2,26.9,992.0,77.0,75.0,3.66,166.0,4.0,1
26.1,26.7,991.0,77.0,98.0,2.43,202.0,4.0,1
32.1,33.9,989.0,47.0,83.0,6.46,257.0,9.0,1
31.4,33.5,989.0,51.0,98.0,7.71,252.0,10.0,1
29.9,32.1,990.0,57.0,83.0,7.58,253.0,11.0,1
29.0,31.2,991.0,61.0,40.0,6.56,255.0,10.0,1
28.4,30.5,992.0,64.0,19.0,4.59,251.0,8.0,1
28.5,31.0,991.0,66.0,25.0,2.89,235.0,5.0,1
34.2,37.2,987.0,45.0,89.0,3.73,118.0,3.73,1
32.6,36.0,988.0,52.0,63.0,4.12,158.0,5.0,1
27.7,30.4,990.0,72.0,100.0,7.45,242.0,10.0,1
24.9,25.6,990.0,83.0,96.0,1.96,285.0,4.0,1
34.3,36.8,987.0,43.0,93.0,3.18,232.0,4.0,1
32.1,34.5,987.0,50.0,99.0,6.4,238.0,10.0,1
31.1,33.1,988.0,51.0,100.0,8.59,245.0,12.0,1
29.9,32.1,990.0,57.0,96.0,7.69,243.0,12.0,1
33.6,35.8,986.0,44.0,95.0,2.55,322.0,3.0,1
26.0,26.6,990.0,73.0,60.0,6.04,269.0,12.0,1
27.4,29.2,991.0,67.0,36.0,6.66,267.0,10.0,1
28.3,30.0,987.0,61.0,42.0,7.83,260.0,12.0,1
25.1,25.6,989.0,75.0,68.0,6.67,263.0,12.0,1
25.7,26.2,990.0,73.0,60.0,7.01,260.0,12.0,1
25.8,26.3,988.0,72.0,79.0,6.27,261.0,12.0,1
25.7,26.2,990.0,71.0,32.0,5.53,264.0,11.0,1
26.6,27.1,991.0,68.0,25.0,5.98,265.0,11.0,1
28.2,30.2,989.0,64.0,83.0,7.04,269.0,12.0,1
27.0,28.7,991.0,69.0,86.0,6.53,273.0,12.0,1
26.5,27.1,990.0,72.0,78.0,6.09,269.0,12.0,1
25.9,26.6,993.0,77.0,100.0,6.53,247.0,10.0,1
26.0,26.6,993.0,74.0,100.0,6.9,255.0,11.0,1
26.1,26.6,991.0,70.0,94.0,8.4,251.0,14.0,1
25.6,26.1,992.0,73.0,100.0,7.56,263.0,13.0,1
27.2,28.9,991.0,66.0,53.0,7.92,261.0,13.0,1
30.3,32.4,988.0,55.0,30.0,10.62,250.0,11.0,1
26.7,28.4,992.0,71.0,94.0,4.83,272.0,9.0,1
26.6,27.1,992.0,71.0,100.0,5.32,267.0,10.0,1
26.7,28.3,993.0,69.0,100.0,4.94,269.0,9.0,1
26.0,26.6,990.0,75.0,93.0,5.66,268.0,10.0,1
26.9,28.8,992.0,72.0,99.0,6.68,280.0,11.0,1
26.7,28.6,993.0,72.0,100.0,5.78,266.0,11.0,1
27.0,28.8,993.0,70.0,63.0,6.54,266.0,12.0,1
27.2,29.0,992.0,67.0,65.0,6.45,265.0,12.0,1
27.0,28.9,993.0,70.0,84.0,5.15,273.0,7.0,1
28.8,31.2,993.0,63.0,92.0,5.1,281.0,5.1,1
31.7,34.6,987.0,53.0,55.0,4.92,288.0,5.0,1
30.3,33.4,988.0,60.0,97.0,6.72,288.0,8.0,1
28.0,30.7,989.0,70.0,79.0,3.78,297.0,7.0,1
28.0,30.6,990.0,70.0,72.0,3.89,280.0,8.0,1
